Name,Platform,Publisher,Genre,Metascore,User_Score,Release_Year
World War II Combat: Road To Berlin,XB,Groove Games,Shooter,,1.2,2006
Metal Saga,PS2,Success,Role-Playing,62,7.3,2005
Divinity II: Flames of Vengeance,PC,DTP Entertainment,Role-Playing,72,8.3,2010
CID The Dummy,Wii,Oxygen Interactive,Platform,31,,2009
Battlefield 2142,PC,Electronic Arts,Shooter,80,6.8,2006
Imagine: Sweet 16,DS,Ubisoft,Simulation,,,2010
Last Escort 2: Shinya no Amai Toge,PS2,D3Publisher,Adventure,,,2008
Pop'n Music 13 Carnival,PS2,Konami Digital Entertainment,Simulation,,,2006
Air Conflicts: Secret Wars,PC,bitComposer Games,Simulation,65,6.4,2011
Bookworm,GBA,Unknown,Puzzle,62,,2004
Monster Mayhem: Build and Battle,Wii,Zushi Games,Simulation,,,2009
Tokushu Houdoubu,PSV,Nippon Ichi Software,Adventure,,,2012
My DoItAll,DS,Tomy Corporation,Misc,60,,2009
Shakugan no Shana,PS2,Media Works,Adventure,,,2006
Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,Spike,Action,,,2008
Lost Planet 2,PC,Capcom,Shooter,63,6.3,2010
Kawasaki Snowmobiles,Wii,Metro 3D,Racing,,2,2008
X3: Terran Conflict,PC,Deep Silver,Simulation,73,7.9,2008
The King of Fighters: Maximum Impact - Maniax,XB,Unknown,Fighting,,,
Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,PSP,Idea Factory,Adventure,,,2011
HotBrain,PSP,Midway Games,Puzzle,,,2007
Hankou Shashin,SAT,Imagineer,Adventure,,,1996
Little Busters! Converted Edition,PSV,Prototype,Action,,,2012
Open Season,PS2,Ubisoft,Platform,57,,2006
Pro Yakyuu Family Stadium,Wii,Namco Bandai Games,Sports,,,2008
Marker Man Adventures,DS,Majesco Entertainment,Platform,,,2009
Monster Hunter Frontier Online: Forward 2,X360,Capcom,Role-Playing,,,2011
Agatha Christie's The ABC Murders,PS4,Microids,Adventure,67,6.2,2016
Moyashimon DS,DS,Takara Tomy,Action,,,2009
Ocean Commander,Wii,Valcon Games,Simulation,,,2009
Let's Play Ballerina,Wii,Deep Silver,Sports,,,2010
Atari Flashback Classics: Volume 1,PS4,Atari,Misc,,,2016
A Ressha de Gyoukou 2001,PS2,ArtDink,Simulation,,,2001
Starry ? Sky: In Autumn,PSP,Asgard,Misc,,,2010
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PS3,Namco Bandai Games,Misc,,,2016
Pitball,PS,Time Warner Interactive,Sports,,,1996
D.C. III: Da Capo III,PSP,Kadokawa Games,Adventure,,,2013
Combat Wings: The Great Battles of WWII,Wii,City Interactive,Simulation,,,
Judge Dredd: Dredd Vs Death,PS2,BAM! Entertainment,Shooter,52,5.3,2003
Ducati Moto,DS,Vir2L Studios,Racing,69,,2008
Drome Racers,GBA,THQ,Racing,73,,2003
SWAT 4,PC,Vivendi Games,Shooter,85,8.6,2005
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,PSP,Idea Factory,Adventure,,,2012
Heroes of Hellas 2: Olympia,DS,Unknown,Puzzle,,,2012
X-Men Origins: Wolverine - Uncaged Edition,PC,Activision,Action,,,2009
Battlefield 1942,PC,Electronic Arts,Shooter,89,8.6,2002
Tenkaichi * Sengoku Lovers,DS,Rocket Company,Adventure,,,2010
Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,Paon Corporation,Misc,,,2013
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,PS2,Sega,Misc,,,2007
Bode Miller Alpine Skiing,PS2,Valcon Games,Sports,,6.6,2006
Magicka Collection,PC,Unknown,Adventure,,7.5,2011
Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,Marvelous Interactive,Role-Playing,,,2006
R-Type Delta,PS,Irem Software Engineering,Shooter,,,1998
Petz: Catz Playground,DS,Ubisoft,Simulation,,,2010
Senjou no Waltz,PSV,Idea Factory,Adventure,,,2014
Angelique: Maren no Rokukishi,PSP,Idea Factory,Adventure,,,2011
Secrets of the Titanic,DS,Avanquest Software,Action,,,2012
Captain Morgane and the Golden Turtle,PC,Reef Entertainment,Adventure,54,6.2,2012
Napoleon Dynamite: The Game,DS,Crave Entertainment,Puzzle,45,7.3,2007
Soul Eater: Battle Resonance,PSP,Namco Bandai Games,Action,,,2009
Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,DS,D3Publisher,Misc,,,2008
The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,Banpresto,Action,,,1994
Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,Broccoli,Simulation,,,2008
Rock 'N' Roll Adventures,Wii,Popcorn Arcade,Platform,,,2007
War Gods,PS,GT Interactive,Fighting,,,1996
Monster Mayhem: Build and Battle,DS,Zushi Games,Simulation,,,2009
BlazBlue: Chrono Phantasma Extend,PSV,PQube,Action,,6.8,2015
Legend of Kay Anniversary,PS4,Nordic Games,Action,62,6.4,2015
Evangelion: Jo,PS2,Namco Bandai Games,Action,,,2009
Duke Nukem 3D: 20th Anniversary World Tour,XOne,Gearbox Software,Shooter,70,,2016
Beyblade Burst,3DS,FuRyu,Role-Playing,,,2016
Dungeon Siege II,PC,Microsoft Game Studios,Role-Playing,80,7.9,2005
Doki Oki,PS,Banpresto,Adventure,,,1995
Gakuen Alice: WakuWaku * Happy Friends,DS,Kids Station,Adventure,,,2007
Battlestations: Pacific,PC,Eidos Interactive,Strategy,74,8.4,2009
Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,ChunSoft,Adventure,,,2012
Konohana 2: Todoke Kanai Requiem,PS2,Success,Adventure,,,2002
Derby Time 2006,PSP,Sony Computer Entertainment,Sports,,,2006
I Heart Geeks,DS,CDV Software Entertainment,Puzzle,,,2011
The Legend of Heroes: Trails in the Sky Third Chapter,PSV,Nihon Falcom Corporation,Role-Playing,,,2016
Let's Dance with Mel B,PS3,Black Bean Games,Sports,,,2011
Jewel Quest 5: The Sleepless Star,DS,Licensed 4U,Action,,,2012
MAPLUS: Portable Navi 3,PSP,Edia,Misc,,,2009
Neverwinter Nights Diamond,PC,Atari,Role-Playing,,8.2,2004
DEATH NOTE: L o Tsugu Mono,DS,Konami Digital Entertainment,Adventure,,,2007
ZooCube,GC,Acclaim Entertainment,Puzzle,67,6.1,2002
GRID Autosport,PC,Codemasters,Racing,78,6.2,2014
Spy Hunter / Super Sprint,GBA,Zoo Digital Publishing,Racing,,,2005
Demon Gaze 2,PSV,Experience Inc.,Role-Playing,,,2014
Clover no Kuni no Alice: Wonderful Wonder World,PS2,Prototype,Adventure,,,2010
Otometeki Koi Kakumei * Love Revo! Portable,PSP,Idea Factory,Adventure,,,2010
Room Zoom: Race for Impact,XB,Jaleco,Racing,,,2004
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,5pb,Adventure,,,2013
Tube Slider,GC,Unknown,Racing,62,,
America Oudan Ultra-Quiz,SAT,Victor Interactive,Misc,,,1995
DoDonPachi Dai-Oujou: Black Label Extra,X360,5pb,Shooter,,,2009
Shinseiki Evangelion: Battle Orchestra,PS2,Broccoli,Fighting,,,2007
Let's Play Garden,Wii,Deep Silver,Simulation,,,2010
My Animal Centre,Wii,Deep Silver,Simulation,,,2009
Blade Arcus from Shining EX,PS4,Sega,Fighting,,,2015
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PS3,Namco Bandai Games,Adventure,,,2015
Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,DS,Namco Bandai Games,Action,,,2008
Battlefield 2: Modern Combat(JP sales),PS2,Electronic Arts,Shooter,,,2005
Petz: Dolphinz Encounter,DS,Ubisoft,Simulation,,,2009
The Lord of the Rings: Conquest,PC,Electronic Arts,Action,57,6.7,2009
The Idolmaster: Gravure For You! Vol.7,PS3,Namco Bandai Games,Action,,,2012
Monster High: New Ghoul in School,X360,Little Orbit,Action,,,2015
Stake: Fortune Fighters,XB,Metro 3D,Fighting,26,3.7,2003
Assault Suit Leynos,PS4,Rising Star Games,Shooter,67,,2016
Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PS3,,Adventure,,,
Serious Sam Advance,GBA,Global Star,Shooter,51,7.2,2004
Pop'n Music 12 Iroha,PS2,Konami Digital Entertainment,Simulation,,,2006
Foto Showdown,DS,Unknown,Role-Playing,,,2010
Juusanshi Engi Engetsu Sangokuden 2,PSP,Idea Factory,Action,,,2014
Turbo: Super Stunt Squad,WiiU,D3Publisher,Sports,,3.9,2013
BeatMania IIDX 11: IIDX Red,PS2,Konami Digital Entertainment,Simulation,,,2006
Disney Planes Fire & Rescue,WiiU,Disney Interactive Studios,Action,,,2014
Let's Dance with Mel B,Wii,Black Bean Games,Sports,,,2011
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,GC,Konami Digital Entertainment,Sports,,,2005
Road Trip: The Arcade Edition,GC,Zoo Digital Publishing,Racing,,,2002
Alien Breed Trilogy,X360,Mastertronic,Shooter,,,2011
No More Heroes: Heroes' Paradise,X360,Marvelous Interactive,Action,,,2010
Virtua Tennis: World Tour (jp sales),PSP,Sega,Sports,,,2005
Captain Morgane and the Golden Turtle,DS,Reef Entertainment,Adventure,,,2012
Cold War,XB,DreamCatcher Interactive,Shooter,60,8,2005
Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,PSP,5pb,Action,,,2012
Steel Battalion: Line of Contact,XB,Capcom,Simulation,70,8,2004
Reco Love: Blue Ocean,PSV,Kadokawa Games,Adventure,,,2016
Ken to Mahou to Gakuen Mono. 2G,PS3,Acquire,Role-Playing,,,2010
NBA Starting Five,XB,Konami Digital Entertainment,Sports,48,5.5,2002
Kami Naru Kimi to,PSP,Idea Factory,Adventure,,,2011
Spy Hunter: Nowhere To Run,PS2,Midway Games,Racing,51,6,2006
Ikki Tousen: Eloquent Fist,PSP,Marvelous Interactive,Fighting,,,2008
Final Fantasy XIV: Heavensward,PC,Square Enix,Action,86,7.7,2015
Omega Quintet,PS4,Compile Heart,Role-Playing,58,7.1,2014
Disney's Magical Quest 3 Starring Mickey and Donald,GBA,Capcom,Action,58,,2003
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,PS3,Namco Bandai Games,Action,,,2015
Carmen Sandiego: The Secret of the Stolen Drums,XB,BAM! Entertainment,Action,53,,2004
Strike Witches 2: Iyasu Naosu Punipunisuru,DS,Kadokawa Shoten,Action,,,2010
Final Fantasy XIV: Heavensward,PS3,Square Enix,Action,,8.2,2015
Diabolik Lovers: Vandead Carnival,PSV,Idea Factory,Action,,,2014
"Ed, Edd n Eddy: The Mis-Edventures",XB,Midway Games,Platform,56,7.7,2005
Bunmei Haruka: Aoiza Ibunroku,PSP,FuRyu,Action,,,2011
Atari Flashback Classics: Volume 2,PS4,Atari,Misc,,,2016
Vantage Master Portable,PSP,Falcom Corporation,Role-Playing,,,2008
Viva Pinata,PC,Microsoft Game Studios,Simulation,78,7.8,2007
Lilpri DS: Hime-Chen! Apple Pink,DS,Sega,Adventure,,,2010
Moto Racer DS,DS,Nobilis,Racing,73,,2008
Neverwinter Nights 2,PC,Atari,Role-Playing,82,6.5,2006
O.M.G. 26 - Our Mini Games,DS,505 Games,Puzzle,,,2007
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",DS,D3Publisher,Misc,,,2008
PopCap Hits! Vol 2,X360,Mastertronic,Misc,,,2011
Star Wars: Empire at War - Forces of Corruption,PC,LucasArts,Strategy,75,8.6,2006
Jurassic Park: Operation Genesis,PC,Vivendi Games,Simulation,72,8.7,2003
Warhammer Online: Age of Reckoning,PC,GOA,Role-Playing,86,7.9,2008
Ty the Tasmanian Tiger 3: Night of the Quinkan,XB,Zoo Digital Publishing,Action,66,,2005
Total Overdose: A Gunslinger's Tale in Mexico,XB,Eidos Interactive,Shooter,71,9.2,2005
Bomberman Fantasy Race,PS,Virgin Interactive,Racing,,,1998
AMF Xtreme Bowling,PS2,Mastertronic,Sports,30,4.2,2006
Carnage Heart EXA,PSP,ArtDink,Strategy,,,2010
Worms,PS3,Sony Computer Entertainment,Strategy,76,6.9,2009
Capcom Digital Collection,X360,Capcom,Action,65,5.3,2012
Colin McRae Rally 2.0,GBA,Codemasters,Racing,80,,2002
Bust-A-Move,3DO,Micro Cabin,Puzzle,,,1994
Bugriders: The Race of Kings,PS,GT Interactive,Racing,,,1997
The Settlers: Rise of an Empire,PC,Ubisoft,Strategy,66,7.7,2007
Payout Poker & Casino,PSP,Unknown,Misc,,,
Sheep,PS,Empire Interactive,Strategy,71,,2000
Wii de Asobu: Metroid Prime,Wii,Nintendo,Shooter,,,
Tank Beat,DS,Midas Interactive Entertainment,Strategy,40,5.4,2006
Wangan Midnight Portable,PSP,Genki,Racing,,,2007
Who Wants to be a Millionaire: 2nd Edition,Wii,Ubisoft,Misc,,,2008
Rugby League Live 3,PS4,Tru Blu Entertainment,Action,,7.6,2015
Cross Ange: Tenshi to Ryuu no Rondo tr.,PSV,Namco Bandai Games,Action,,,2015
Tropico Reloaded,PC,Kalypso Media,Strategy,,,2009
Canvas 2,PS2,Kadokawa Shoten,Adventure,,,2006
Pony Luv,DS,GSP,Simulation,,,2008
Memories Off: Sorekara Again,PS2,KID,Adventure,,,2006
11eyes: CrossOver,X360,5pb,Adventure,,,2009
ParaWorld,PC,Deep Silver,Strategy,71,8.3,2006
Chuck E. Cheese's Sports Games,Wii,UFO Interactive,Sports,,,2011
Puppet Show 3: Lost Town,PC,Focus Home Interactive,Puzzle,,,2011
Stronghold 2 Deluxe,PC,Take-Two Interactive,Strategy,,,2005
AirForce Delta Storm,GBA,Konami Digital Entertainment,Shooter,71,,2002
Winning Post 8 2015,PSV,Tecmo Koei,Action,,,2015
Peter Pan in Disney's Return to Never Land,PS,Sony Computer Entertainment,Platform,,,2002
Xenosaga IÃ‚Â·II,DS,Namco Bandai Games,Role-Playing,,,2006
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,Hudson Soft,Sports,,,2008
La Corda d'Oro 4,PSV,Tecmo Koei,Action,,,2016
Kuusen II,PS2,Kadokawa Shoten,Simulation,,,2004
Cross Channel: In Memory of All People,X360,CyberFront,Adventure,,,2011
Ghost Pirates of Vooju Island,PC,DTP Entertainment,Adventure,66,,2009
Clannad: Mitsumi Mamoru Sakamichi de - Joukan,PSP,Prototype,Adventure,,,2010
Future Tactics: The Uprising,GC,JoWood Productions,Strategy,63,,2004
Are You Alice?,PSP,Idea Factory,Adventure,,,2011
Bella Sara 2 - The Magic of Drasilmare,3DS,Big Ben Interactive,Adventure,,,2013
Dance Dance Revolution: Hottest Party 5,Wii,Konami Digital Entertainment,Misc,,,2011
Rengoku II: The Stairway To H.E.A.V.E.N.,PSP,Konami Digital Entertainment,Action,51,7.6,2006
Kensei: Sacred Fist,PS,Konami Digital Entertainment,Fighting,,,1997
Okashi na Shima no Peter Pan: Sweet Never Land,PSP,Quinrose,Adventure,,,2011
Backyard NFL Football,DS,Atari,Sports,,,2007
Urakata Hakuoki,PSP,Idea Factory,Adventure,,,2013
Here They Lie,PS4,Sony Computer Entertainment,Adventure,62,6.5,2016
George of the Jungle and the Search for the Secret,Wii,Ignition Entertainment,Platform,35,4,2008
Gift: Prism,PS2,Sweets,Adventure,,,2006
Rugby League Live 3,X360,Tru Blu Entertainment,Action,,7,2015
Legacy of Ys: Books I & II,DS,Unknown,Role-Playing,,,
Shanghai: True Valor,PS,Activision,Puzzle,,,1998
Supermodel Makeover by Lauren Luke,DS,Avanquest,Simulation,,,2009
Pharaoh,PC,Vivendi Games,Strategy,,8.6,1998
Major Dream: Major DS Dream Baseball,DS,Takara Tomy,Sports,,,2008
Steins;Gate: Senkei Kousoku no Phonogram,X360,5pb,Adventure,,,2013
Escape the Emerald Star,PC,PopCap Games,Puzzle,,,2011
Thunderbirds,GBA,Vivendi Games,Shooter,47,,2004
TV Total Events,Wii,7G//AMES,Misc,,,2011
Vitamin Z Revolution,PSP,D3Publisher,Adventure,,,2010
Aegis of Earth: Protonovus Assault,PS3,PQube,Action,,,2016
Aria: The Origination ~Aoi Wakusei no El Cielo~,PS2,Alchemist,Adventure,,,2008
Inkheart,DS,DreamCatcher Interactive,Adventure,39,2.2,2009
Lunatic Dawn Tempest,PS2,ArtDink,Role-Playing,,,2001
Strike Witches: Shirogane no Tsubasa,PSP,Kadokawa Shoten,Strategy,,,2012
Total Immersion Racing,XB,Empire Interactive,Racing,60,,2002
Luxor: The Wrath of Set,PSP,Mumbo Jumbo,Puzzle,60,,2006
Board Game: Top Shop,PS,Success,Misc,,,1999
Blade Arcus from Shining EX,PS3,Sega,Fighting,,,2015
Bigfoot King of Crush,Wii,Zoo Games,Racing,,,2011
NANA: Live Staff Daiboshuu! Shoshinsha Kangei,DS,Konami Digital Entertainment,Action,,,2007
Demigod,PC,Atari,Strategy,76,7.9,2009
Cocoto Magic Circus,Wii,Neko Entertainment,Shooter,,,2008
Rugby Challenge 3,X360,Alternative Software,Sports,,,2016
Toukiden 2,PS3,Tecmo Koei,Action,,,2016
Europa Universalis III Complete,PC,Paradox Interactive,Strategy,,8.7,2008
Zero no Tsukaima: Shou-akuma to Harukaze no Concerto,PS2,Marvelous Interactive,Adventure,,,2007
Dunamis 15,PS3,5pb,Adventure,,,2011
DemiKids: Dark Version,GBA,Atlus,Role-Playing,,,2002
Resident Evil: Umbrella Corps,PS4,Capcom,Action,,,2016
Mage Knight: Destiny's Soldier,DS,Namco Bandai Games,Strategy,59,7.1,2006
Fishdom 2 Deluxe,PC,Rondomedia,Puzzle,,,2010
Blender Bros.,GBA,Unknown,Platform,73,,2002
Treasure Chase,DS,Storm City Games,Puzzle,,,2011
Suzumiya Haruhi no Heiretsu,Wii,Sega,Adventure,,,2009
Stronghold Crusader Extreme,PC,Gamecock,Strategy,45,6.8,2008
Nanatsuiro * Drops Pure!!,PS2,Media Works,Adventure,,,2007
DemiKids: Light Version,GBA,Atlus,Role-Playing,62,8.3,2002
Pe-Jongju to Manabu Kankokugo DS: Test-Hen,DS,D3Publisher,Misc,,,2010
Cities XL 2011,PC,Focus Home Interactive,Simulation,70,5.7,2010
Farm Frenzy 3,DS,Unknown,Strategy,,,2011
Bottom of the 9th '97,PS,Konami Digital Entertainment,Sports,,,1997
Shaman King: Chou Senjiryokketsu 3,GBA,King Records,Role-Playing,,,2002
Rapala for Kinect,X360,Activision,Sports,,,2011
Line Rider 2: Unbound,Wii,Deep Silver,Puzzle,62,6.4,2008
Hyakka Hyakurou: Sengoku Ninpoujou,PSV,D3Publisher,Adventure,,,2016
HatsuKare * Renai Debut Sengen!,PSP,FuRyu,Adventure,,,2013
QUIZ PARTY,Wii,Nintendo,Misc,,,2012
SimCity Societies,PC,Electronic Arts,Simulation,63,4.3,2007
Winx Club: Rockstars,DS,Namco Bandai Games,Adventure,,,2010
World Series of Poker 2008: Battle for the Bracelets,PSP,Activision,Misc,,6.5,2007
Star Trek Online,PC,Atari,Role-Playing,66,6.2,2010
Kingdom: Ikkitousen no Ken,PSP,Konami Digital Entertainment,Action,,,2010
Wrestle Kingdom 2: Pro Wrestling Sekai Taisen,PS2,Yuke's,Fighting,,,2007
RayCrisis: Series Termination,PS,JVC,Shooter,67,,1999
Bomberman Story DS,DS,Rising Star Games,Role-Playing,,,2007
Anima - Gate of Memories,PS4,Avanquest,Action,52,7.9,2016
Ikki Tousen: Shining Dragon,PS2,Marvelous Interactive,Role-Playing,,,2007
Tom Clancy's Rainbow Six: Vegas 2,PC,Ubisoft,Shooter,78,7.3,2008
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,Minato Station,Adventure,,,2008
Toxic Grind,XB,THQ,Sports,49,,2002
Tropico 4: Modern Times,PC,Kalypso Media,Strategy,78,8,2012
Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,PSP,Paon,Misc,,,2011
ScrapLand,XB,Deep Silver,Action,73,7.4,2005
Enchanted Arms (JP sales),X360,Ubisoft,Role-Playing,,,2006
Utawarerumono: Futari no Hakuoro,PS3,Aqua Plus,Misc,,,2016
Geten no Hana,PSP,Tecmo Koei,Misc,,,2013
Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,PSP,Tecmo Koei,Adventure,,,2009
Indianapolis 500 Evolution,X360,Zushi Games,Racing,,,2009
Brothers in Arms: Hell's Highway,PC,Ubisoft,Shooter,79,7.9,2008
D.Gray-man: Sousha no Shikaku,PS2,Konami Digital Entertainment,Adventure,,,2008
Crazy Machines,Wii,DTP Entertainment,Puzzle,,,2010
Ookami to Koushinryou: Omiowataru Kaze,DS,ASCII Media Works,Adventure,,,2009
DiRT,PC,Codemasters,Racing,84,7.3,2007
School Days LxH,PS2,Interchannel,Adventure,,,2008
IL-2 Sturmovik: Forgotten Battles,PC,Ubisoft,Simulation,86,8.6,2003
Serious Sam HD: Gold Edition,X360,Mastertronic,Shooter,,,2011
Big Idea's VeggieTales: LarryBoy and the Bad Apple,PS2,Crave Entertainment,Action,,,2006
Neo Angelique,PS2,Tecmo Koei,Adventure,,,2006
Psycho-Pass: Mandatory Happiness,PSV,Nippon Ichi Software,Adventure,64,7.3,2016
Namco Museum Battle Collection (JP sales),PSP,Sony Computer Entertainment,Misc,,,2005
Ceville,PC,Kalypso Media,Action,73,8.2,2009
Brandish: The Dark Revenant,PSP,Falcom Corporation,Role-Playing,78,8.3,2009
Thomas and Friends: Steaming around Sodor,3DS,Avanquest Software,Action,,,2015
Chaos;Head Noah,PSP,5pb,Adventure,,,2010
Summon Night: Swordcraft Story,GBA,Banpresto,Role-Playing,77,8.1,2003
Samurai Shodown V,XB,Ignition Entertainment,Fighting,58,,2006
Falcon 4.0: Allied Force,PC,Graphsim Entertainment,Simulation,90,8.6,2005
Minna no Chizu 2,PSP,Zenrin,Misc,,,2007
Pro Fishing Challenge,XB,Atlus,Sports,62,9.1,2004
Franklin's Great Adventures,DS,Game Factory,Action,,,2006
Atelier Firis: The Alchemist of the Mysterious Journey,PSV,Tecmo Koei,Role-Playing,,,2016
Phoenix Wright: Ace Attorney Trilogy,3DS,Capcom,Adventure,81,9,2014
Princess Saver! Eternal Love for My Lady,PS2,Comfort,Adventure,,,2010
Jitsumei Jikkyou Keiba Dream Classic 2002,PS2,Namco Bandai Games,Sports,,,2002
Ice Age: Dawn of the Dinosaurs,PC,Activision,Action,67,,2009
To Love-Ru Trouble: Darkness - True Princess,PSV,FuRyu,Action,,,2015
Tokyo Mew Mew,PS,Takara,Role-Playing,,,2002
Kawasaki Jet Ski,Wii,Metro 3D,Racing,,0.6,2008
Interactive Storybook DS Series 3,DS,Tommo,Misc,,,2007
Twinkle * Crusaders GoGo!,PSP,ASCII Media Works,Adventure,,,2010
Moujuutsukai to Oujisama: Snow Bride Portable,PSP,Idea Factory,Adventure,,,2012
Rule of Rose,PS2,505 Games,Action,59,8.6,2006
RedCard 20-03,GC,Midway Games,Sports,71,7.4,2002
Bejeweled 2 Deluxe,PC,Focus Home Interactive,Puzzle,,,2006
Freestyle Metal X,XB,Midway Games,Racing,,,2003
Captain Morgane and the Golden Turtle,PS3,Reef Entertainment,Adventure,,,2012
Shonen Jump's One Piece: Grand Adventure,PS2,Namco Bandai Games,Fighting,,,2005
Dino Dini's Kick Off Revival,PS4,Avanquest,Sports,31,4.5,2016
Pac-Man World Rally,PS2,Namco Bandai Games,Racing,54,7.4,2006
Winning Post 8 2015,PS3,Tecmo Koei,Action,,,2015
GT Legends,PC,Atari,Racing,84,8.6,2005
Monster High 13 Wishes,WiiU,Little Orbit,Action,,5.5,2013
Ukiyo no Roushi,PSV,Unknown,Action,,,2015
Uta Kumi 575,PSV,Sega,Misc,,,2014
The Professor's Brain Trainer: Logic,DS,505 Games,Puzzle,,,2005
Street Fighter X Tekken,PC,Capcom,Fighting,79,6.4,2012
Kung Fu Panda,PC,Activision,Action,71,7.8,2008
428: Fuusa Sareta Shibuya de,PS3,Spike,Adventure,,,2009
Catan,DS,CDV Software Entertainment,Strategy,,,2009
Frontlines: Fuel of War,PC,THQ,Shooter,73,6.9,2008
Jewel Match 2,DS,Easy Interactive,Puzzle,,,2012
Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,PSP,D3Publisher,Misc,,,2010
Rugby World Cup 2015,XOne,Ubisoft,Sports,,4.3,2015
NFL Blitz Pro,GC,Midway Games,Sports,71,,2003
Tom Clancy's EndWar,PC,Ubisoft,Strategy,68,6.7,2009
Totally Spies! 2: Undercover,DS,Atari,Action,,,2006
Black Rose Valkyrie,PS4,Idea Factory,Role-Playing,,,2016
Commandos: Strike Force,XB,Eidos Interactive,Shooter,62,,2006
Warriors of the Lost Empire (JP sales),PSP,Mercury Games,Role-Playing,,,2007
Jojo's Bizarre Adventure,PS,Virgin Interactive,Fighting,,,1999
Lode Runner,DS,Hudson Entertainment,Puzzle,,,2006
Evolution Snowboarding,PS2,Konami Digital Entertainment,Sports,38,,2002
Zathura,XB,Take-Two Interactive,Adventure,48,5.5,2005
Jissen Pachinko Hisshouhou! CR Sakura Taisen,PS2,Sega,Misc,,,2007
Zillions of Enemy X: Zetsukai no Crusade,PS3,Nippon Ichi Software,Role-Playing,,,2013
Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,SNES,Compile,Puzzle,,,1996
Plants vs. Zombies: Garden Warfare,PC,Electronic Arts,Shooter,78,7.8,2014
Happiness! De-Lucks,PS2,Marvelous Interactive,Adventure,,,2007
Doki Majo Plus,DS,SNK Playmore,Adventure,,,2009
